domain,specification,repeat,fold,n_train,n_test,train_prompts,test_prompts,r2,rmse,mae
mental_health,H+E+F,17,1,528,132,176,44,0.6538058362693213,0.2616956489487121,0.21007290306331544
mental_health,H+E+F,17,2,528,132,176,44,0.7274588302011432,0.24417452037723425,0.19676417077150588
mental_health,H+E+F,17,3,528,132,176,44,0.6645692900135853,0.2868567410295212,0.21736199055077407
mental_health,H+E+F,17,4,528,132,176,44,0.5694234744063268,0.3290603357904542,0.23853067381430065
mental_health,H+E+F,18,0,528,132,176,44,0.65573111052999,0.30378928622171714,0.23397286873166795
mental_health,H+E+F,18,1,528,132,176,44,0.70237646836361,0.2561039435397632,0.21215822136512633
mental_health,H+E+F,18,2,528,132,176,44,0.6683307449148433,0.2699158160583052,0.20754336831581133
mental_health,H+E+F,18,3,528,132,176,44,0.6160727747506956,0.30218796545922916,0.23177002734492158
mental_health,H+E+F,18,4,528,132,176,44,0.6155835025553629,0.30059342869607425,0.22120854674552975
mental_health,H+E+F,19,0,528,132,176,44,0.5894637474356297,0.29255224929439105,0.21777065925391503
mental_health,H+E+F,19,1,528,132,176,44,0.7461791130630895,0.25145404553118483,0.2037931840857903
mental_health,H+E+F,19,2,528,132,176,44,0.7251104517174121,0.2589512671310168,0.2130279842293689
mental_health,H+E+F,19,3,528,132,176,44,0.6279028952869509,0.3109771815452832,0.23729413565415103
mental_health,H+E+F,19,4,528,132,176,44,0.5495304527979942,0.31891250526626264,0.23758182164241864
mental_health,H+D+F,0,0,528,132,176,44,0.5566005272058948,0.31990015587120163,0.23357955107256162
mental_health,H+D+F,0,1,528,132,176,44,0.6334070050957241,0.2853545843359949,0.218181901263472
mental_health,H+D+F,0,2,528,132,176,44,0.6559561925812039,0.2896995648432056,0.2175717099003019
mental_health,H+D+F,0,3,528,132,176,44,0.7078703357784669,0.2711654470344344,0.20653849657748818
mental_health,H+D+F,0,4,528,132,176,44,0.6788210731976164,0.2740886832331738,0.2241056986663559
mental_health,H+D+F,1,0,528,132,176,44,0.672126074953323,0.29573533945531716,0.23432689669945345
mental_health,H+D+F,1,1,528,132,176,44,0.6230926041124984,0.28435946886105806,0.21966518918017267
mental_health,H+D+F,1,2,528,132,176,44,0.6997579349260792,0.27708871238058147,0.21065534931319757
mental_health,H+D+F,1,3,528,132,176,44,0.648143635888697,0.2805596653588299,0.21818429598874245
mental_health,H+D+F,1,4,528,132,176,44,0.5993087264312611,0.30343000254334473,0.2191329379032445
mental_health,H+D+F,2,0,528,132,176,44,0.6369384972709844,0.2885884177834727,0.2151304356799679
mental_health,H+D+F,2,1,528,132,176,44,0.5843248610120599,0.29713782688305934,0.22891290963185837
mental_health,H+D+F,2,2,528,132,176,44,0.6476212923554505,0.28293049881580745,0.21747288809491674
mental_health,H+D+F,2,3,528,132,176,44,0.6885142311037554,0.2969125313431645,0.22078193912134153
mental_health,H+D+F,2,4,528,132,176,44,0.6976887511851663,0.2710997690860978,0.21500263069041195
mental_health,H+D+F,3,0,528,132,176,44,0.6470550070001393,0.26886294472735467,0.20292933307813696
mental_health,H+D+F,3,1,528,132,176,44,0.6765071279113768,0.2734984721203963,0.21292538458546909
mental_health,H+D+F,3,2,528,132,176,44,0.6881917483764257,0.2855365636044119,0.2196021805397278
mental_health,H+D+F,3,3,528,132,176,44,0.6588550424239148,0.30075624553205665,0.23133126307243304
mental_health,H+D+F,3,4,528,132,176,44,0.5593314082202854,0.3144331196587686,0.23742567320780367
mental_health,H+D+F,4,0,528,132,176,44,0.5818428657389634,0.3141439600326114,0.22673003941183792
mental_health,H+D+F,4,1,528,132,176,44,0.6419208690826869,0.28646368863847704,0.22044965745793074
mental_health,H+D+F,4,2,528,132,176,44,0.7082841652441172,0.26530894133424443,0.2144194702876457
mental_health,H+D+F,4,3,528,132,176,44,0.6084546594197301,0.3205591681606769,0.2476794612553801
mental_health,H+D+F,4,4,528,132,176,44,0.7118903105823382,0.2510082556575733,0.1920706023223712
mental_health,H+D+F,5,0,528,132,176,44,0.6493630429950994,0.2882371836309896,0.21518459481367627
mental_health,H+D+F,5,1,528,132,176,44,0.5879993397034611,0.2936152390402596,0.22350861570687142
mental_health,H+D+F,5,2,528,132,176,44,0.6583972067926871,0.2986561579490953,0.229106063154556
mental_health,H+D+F,5,3,528,132,176,44,0.6844929328902036,0.2830682616536812,0.22132487740454315
mental_health,H+D+F,5,4,528,132,176,44,0.6672033467211961,0.27513592764500366,0.2119747643871042
mental_health,H+D+F,6,0,528,132,176,44,0.49208336126352614,0.33977187617886306,0.2563759105231132
mental_health,H+D+F,6,1,528,132,176,44,0.7045283060296362,0.2554832773288464,0.20038844264099942
mental_health,H+D+F,6,2,528,132,176,44,0.7198766852209159,0.2591328892502187,0.20350489742936026
mental_health,H+D+F,6,3,528,132,176,44,0.6394909895427783,0.2889345270714079,0.22665190756601522
mental_health,H+D+F,6,4,528,132,176,44,0.6719312388305205,0.29117344567701064,0.21531390486513832
mental_health,H+D+F,7,0,528,132,176,44,0.578063960268014,0.30187561298690485,0.23343187192563053
mental_health,H+D+F,7,1,528,132,176,44,0.7440343306775004,0.2675288168934562,0.21751824019988553
mental_health,H+D+F,7,2,528,132,176,44,0.6565197721693115,0.27713183285109194,0.21738476025986245
mental_health,H+D+F,7,3,528,132,176,44,0.6599224853581797,0.30193434945787934,0.22805171347908645
mental_health,H+D+F,7,4,528,132,176,44,0.5441124681590541,0.3028058356217505,0.2154760140901254
mental_health,H+D+F,8,0,528,132,176,44,0.6368174411801719,0.2797069771897964,0.21325657795396805
mental_health,H+D+F,8,1,528,132,176,44,0.7013000909631844,0.2577066730144415,0.21007805627346324
mental_health,H+D+F,8,2,528,132,176,44,0.6196822015715222,0.30933193632266615,0.227166186954053
mental_health,H+D+F,8,3,528,132,176,44,0.7117960908824001,0.27875301041211387,0.21647219910106785
mental_health,H+D+F,8,4,528,132,176,44,0.5180983682053253,0.32443881959353565,0.2458991927363451
mental_health,H+D+F,9,0,528,132,176,44,0.7149792365535295,0.26644598665791763,0.21820131608269785
mental_health,H+D+F,9,1,528,132,176,44,0.5337380675541386,0.32263492919330966,0.24018395967751893
mental_health,H+D+F,9,2,528,132,176,44,0.6516899983194171,0.2855244486778678,0.21266891494529722
mental_health,H+D+F,9,3,528,132,176,44,0.655124289147516,0.3075378854816339,0.23205500441944305
mental_health,H+D+F,9,4,528,132,176,44,0.6878604014969085,0.2590850472922629,0.20101469739389147
mental_health,H+D+F,10,0,528,132,176,44,0.6849256658359011,0.27308126795513776,0.22274096483956315
mental_health,H+D+F,10,1,528,132,176,44,0.575789998392445,0.29189604223674737,0.21465887678869555
mental_health,H+D+F,10,2,528,132,176,44,0.6087800163335824,0.29697061501136524,0.2357329621393656
mental_health,H+D+F,10,3,528,132,176,44,0.6441734846004397,0.29551553802588715,0.2240410177788429
mental_health,H+D+F,10,4,528,132,176,44,0.707935735815205,0.2888925502874307,0.2079407864924659
mental_health,H+D+F,11,0,528,132,176,44,0.6393727242537428,0.3156479581808712,0.23922514951731516
mental_health,H+D+F,11,1,528,132,176,44,0.6616984796508725,0.26578086818244917,0.19612653709602715
mental_health,H+D+F,11,2,528,132,176,44,0.6193281250020377,0.29801501752598347,0.22431386646365392
mental_health,H+D+F,11,3,528,132,176,44,0.700662692701832,0.2602410601118913,0.20910086708411132
mental_health,H+D+F,11,4,528,132,176,44,0.6443750376663364,0.2969973063479056,0.23161160861381985
mental_health,H+D+F,12,0,528,132,176,44,0.7361610127069398,0.25384690485061306,0.19572542386331754
mental_health,H+D+F,12,1,528,132,176,44,0.6456495062447234,0.3110113917028753,0.23441786070546541
mental_health,H+D+F,12,2,528,132,176,44,0.6832084541927594,0.26760265287695595,0.19446636043753188
mental_health,H+D+F,12,3,528,132,176,44,0.5819912008266005,0.30976432822805317,0.24574542227523574
mental_health,H+D+F,12,4,528,132,176,44,0.5790987427635945,0.2988576648504592,0.234010806552137
mental_health,H+D+F,13,0,528,132,176,44,0.7025322934878453,0.26359476654809205,0.20185623035072917
mental_health,H+D+F,13,1,528,132,176,44,0.5696916751795207,0.309486879366453,0.2351517027827923
mental_health,H+D+F,13,2,528,132,176,44,0.6379029464294075,0.2894711514126675,0.2306109198722649
mental_health,H+D+F,13,3,528,132,176,44,0.649790194132851,0.30198017912022135,0.2351431699606605
mental_health,H+D+F,13,4,528,132,176,44,0.6939344114507042,0.27351877377420974,0.19745661663352265
mental_health,H+D+F,14,0,528,132,176,44,0.7450764175951572,0.23806111387538498,0.18388028056779424
mental_health,H+D+F,14,1,528,132,176,44,0.6269040527056249,0.3033805453234873,0.238963591075468
mental_health,H+D+F,14,2,528,132,176,44,0.5535412758906562,0.3164807789728754,0.23496396320193627
mental_health,H+D+F,14,3,528,132,176,44,0.5716766746596683,0.32243110802948394,0.24597675531372115
mental_health,H+D+F,14,4,528,132,176,44,0.7332865814662932,0.25759358173585534,0.20232465513070289
mental_health,H+D+F,15,0,528,132,176,44,0.6706154261235728,0.26563385354457597,0.20506883836756926
mental_health,H+D+F,15,1,528,132,176,44,0.6387669742978124,0.2756763041011147,0.21247014800268607
mental_health,H+D+F,15,2,528,132,176,44,0.6295274936675432,0.2860722681934161,0.21835262362722876
mental_health,H+D+F,15,3,528,132,176,44,0.6929273416537642,0.3102644608380994,0.2417409410019429
mental_health,H+D+F,15,4,528,132,176,44,0.5950655846007704,0.300910127701022,0.22545840377504292
mental_health,H+D+F,16,0,528,132,176,44,0.6641325424390783,0.27330534618975927,0.21552663340792078
mental_health,H+D+F,16,1,528,132,176,44,0.7625535240953076,0.2631483338486664,0.20923229475883895
mental_health,H+D+F,16,2,528,132,176,44,0.6006026425833932,0.3017341978886064,0.22329948658390578
mental_health,H+D+F,16,3,528,132,176,44,0.6271153738091455,0.28384093842410857,0.2165259740037678
mental_health,H+D+F,16,4,528,132,176,44,0.5676082062560852,0.3186621486570143,0.23913430151981133
mental_health,H+D+F,17,0,528,132,176,44,0.6600172258926936,0.30648001159996097,0.2386008809631321
mental_health,H+D+F,17,1,528,132,176,44,0.6478892583850708,0.26392240976083686,0.2123945868562186
mental_health,H+D+F,17,2,528,132,176,44,0.7266453272157176,0.2445386648026661,0.19646076085568567
mental_health,H+D+F,17,3,528,132,176,44,0.6557939963716175,0.2905847843023868,0.21679271289149069
mental_health,H+D+F,17,4,528,132,176,44,0.5578092606829333,0.33346878221782633,0.23831326219812288
mental_health,H+D+F,18,0,528,132,176,44,0.6433837249058113,0.30918907776703636,0.2375192891688438
mental_health,H+D+F,18,1,528,132,176,44,0.699806054898421,0.2572074816166251,0.21287923202761222
mental_health,H+D+F,18,2,528,132,176,44,0.6528282745340954,0.2761518135075136,0.21087889768265072
mental_health,H+D+F,18,3,528,132,176,44,0.6209190287711098,0.300274672494834,0.2275515887979238
mental_health,H+D+F,18,4,528,132,176,44,0.6053703554971233,0.30456032457182713,0.22103609995322437
mental_health,H+D+F,19,0,528,132,176,44,0.5754095466259632,0.29751769264627664,0.21815157614888261
mental_health,H+D+F,19,1,528,132,176,44,0.7334093017325608,0.25770179559107464,0.20581773062215142
mental_health,H+D+F,19,2,528,132,176,44,0.7269738375799899,0.25807210195701524,0.2107621950024551
mental_health,H+D+F,19,3,528,132,176,44,0.6240941079690497,0.31256471117952206,0.23395812745351757
mental_health,H+D+F,19,4,528,132,176,44,0.5579521238769709,0.31591735517475844,0.23648511998341154
mental_health,E+D+F,0,0,528,132,176,44,0.5808417881449673,0.3110325600541114,0.23007293980074991
mental_health,E+D+F,0,1,528,132,176,44,0.6514319733923777,0.27825088027659983,0.21313302425051475
mental_health,E+D+F,0,2,528,132,176,44,0.6660078552097612,0.2854362299720362,0.21610424633948236
mental_health,E+D+F,0,3,528,132,176,44,0.7106510092776404,0.2698717997761969,0.20481887435030657
mental_health,E+D+F,0,4,528,132,176,44,0.660341166675658,0.28186362948038085,0.2326500164609142
mental_health,E+D+F,1,0,528,132,176,44,0.6868135031453575,0.28903557456744094,0.23159676660830944
mental_health,E+D+F,1,1,528,132,176,44,0.6389789937263028,0.27830217521732065,0.21460250280634557
mental_health,E+D+F,1,2,528,132,176,44,0.7019645972684941,0.2760685874385421,0.20808512758941758
mental_health,E+D+F,1,3,528,132,176,44,0.6574631757092466,0.27681917057711547,0.22007430718082416
mental_health,E+D+F,1,4,528,132,176,44,0.5896352375590233,0.3070708627962284,0.22402484773081463
mental_health,E+D+F,2,0,528,132,176,44,0.6405551297401065,0.28714743532196474,0.21382890731684656
mental_health,E+D+F,2,1,528,132,176,44,0.5927452808547187,0.29411283690861345,0.22867243927140493
mental_health,E+D+F,2,2,528,132,176,44,0.6501686728915365,0.2819059775837862,0.22100082888873626
mental_health,E+D+F,2,3,528,132,176,44,0.6930363457228976,0.2947493805303055,0.2210610684602717
mental_health,E+D+F,2,4,528,132,176,44,0.7166389981139187,0.26246538421782933,0.20940904274573904
mental_health,E+D+F,3,0,528,132,176,44,0.6432504611258933,0.2703081551873195,0.20443985583083302
mental_health,E+D+F,3,1,528,132,176,44,0.6879480354111065,0.26861855416726194,0.2136269578728549
mental_health,E+D+F,3,2,528,132,176,44,0.6774699844821438,0.29040426829475224,0.22490012880904292
mental_health,E+D+F,3,3,528,132,176,44,0.6773238191293056,0.29250185896603564,0.22599578614492535
mental_health,E+D+F,3,4,528,132,176,44,0.5762436585206975,0.3083403357447495,0.23298827068206932
mental_health,E+D+F,4,0,528,132,176,44,0.5888592930607931,0.3114972363063886,0.22638451930942297
mental_health,E+D+F,4,1,528,132,176,44,0.6527741272532541,0.2820889754663161,0.22221810056921135
mental_health,E+D+F,4,2,528,132,176,44,0.7294193204270947,0.25551728033670107,0.20514700137591338
mental_health,E+D+F,4,3,528,132,176,44,0.6184655517130564,0.31643466246766816,0.24598572383499073
mental_health,E+D+F,4,4,528,132,176,44,0.7054623510730587,0.2537929076803043,0.19628422622563013
mental_health,E+D+F,5,0,528,132,176,44,0.665140146604011,0.2816778535796077,0.2132377825062836
mental_health,E+D+F,5,1,528,132,176,44,0.6050541067002371,0.2874739109913426,0.21750984483764543
mental_health,E+D+F,5,2,528,132,176,44,0.6691760727716212,0.29390652213503043,0.22885107722424014
mental_health,E+D+F,5,3,528,132,176,44,0.66659997478338,0.290984225578369,0.2230873234686399
mental_health,E+D+F,5,4,528,132,176,44,0.6792438732725585,0.27011289030574726,0.21159548422082175
mental_health,E+D+F,6,0,528,132,176,44,0.513669697678051,0.3324733761522452,0.25390960247875444
mental_health,E+D+F,6,1,528,132,176,44,0.7062856036885654,0.2547224096945493,0.20262183458749786
mental_health,E+D+F,6,2,528,132,176,44,0.7047904126995067,0.2660192947233337,0.2047423727262574
mental_health,E+D+F,6,3,528,132,176,44,0.6428175137004217,0.28759839517986635,0.22501530136968964
mental_health,E+D+F,6,4,528,132,176,44,0.6859428102432352,0.2848876984134633,0.2149447537833583
mental_health,E+D+F,7,0,528,132,176,44,0.5863527626330958,0.298895779626766,0.23228104331235708
mental_health,E+D+F,7,1,528,132,176,44,0.7397605256898117,0.26975300733359947,0.22101401053454817
mental_health,E+D+F,7,2,528,132,176,44,0.6659106679624651,0.27331712703272226,0.21323026245858612
mental_health,E+D+F,7,3,528,132,176,44,0.6557963855243968,0.30376048492044877,0.23041834768566408
mental_health,E+D+F,7,4,528,132,176,44,0.5712556508769266,0.29365309851232585,0.2088302346431976
mental_health,E+D+F,8,0,528,132,176,44,0.6382429203354381,0.27915751733456534,0.20959505448395316
mental_health,E+D+F,8,1,528,132,176,44,0.7043306721185946,0.25639600624246167,0.20974921293217438
mental_health,E+D+F,8,2,528,132,176,44,0.6187873953936838,0.30969561836948417,0.2316163329307454
mental_health,E+D+F,8,3,528,132,176,44,0.7303349147330083,0.2696385560209205,0.2112311181607716
mental_health,E+D+F,8,4,528,132,176,44,0.5262279151649878,0.32169058331774286,0.24585049079678378
mental_health,E+D+F,9,0,528,132,176,44,0.7004961940118334,0.2731316990853714,0.226301930903257
mental_health,E+D+F,9,1,528,132,176,44,0.5492417675285122,0.31722560716123427,0.23912163306519274
mental_health,E+D+F,9,2,528,132,176,44,0.6640695693289909,0.28040451503993535,0.2089899809782259
mental_health,E+D+F,9,3,528,132,176,44,0.6714853356768581,0.30015439017806267,0.22405299336130818
mental_health,E+D+F,9,4,528,132,176,44,0.6988402206949773,0.2544874678107405,0.19956094826333837
mental_health,E+D+F,10,0,528,132,176,44,0.6829500906221182,0.27393606551703653,0.2225535101242644
mental_health,E+D+F,10,1,528,132,176,44,0.5719546869994292,0.29321259911916336,0.21464337999719343
mental_health,E+D+F,10,2,528,132,176,44,0.6331450563456646,0.28757435277254156,0.23012908945210092
mental_health,E+D+F,10,3,528,132,176,44,0.6667830744877098,0.2859727774802208,0.21981448521233685
mental_health,E+D+F,10,4,528,132,176,44,0.6865723876655843,0.2992717747222037,0.21884978666502183
mental_health,E+D+F,11,0,528,132,176,44,0.6437849239385748,0.3137110720521498,0.23391197267373492
mental_health,E+D+F,11,1,528,132,176,44,0.6733988251943283,0.2611443368758625,0.19923236714597992
mental_health,E+D+F,11,2,528,132,176,44,0.6019211453904836,0.3047525220829562,0.23088351758646164
mental_health,E+D+F,11,3,528,132,176,44,0.711349698316239,0.2555532470560821,0.20885444225020716
mental_health,E+D+F,11,4,528,132,176,44,0.666113657014648,0.28777676039507327,0.22355434385559422
mental_health,E+D+F,12,0,528,132,176,44,0.7503286848236264,0.24693730908184794,0.19351948309334557
mental_health,E+D+F,12,1,528,132,176,44,0.6590745822621256,0.3050629503710122,0.23266859221413713
mental_health,E+D+F,12,2,528,132,176,44,0.6709044335644369,0.2727499242940804,0.2022797221059623
mental_health,E+D+F,12,3,528,132,176,44,0.5928127291935987,0.3057284035039538,0.24112202507729247
mental_health,E+D+F,12,4,528,132,176,44,0.5916687403219978,0.29436122491828054,0.22961874021601886
mental_health,E+D+F,13,0,528,132,176,44,0.7151960797840722,0.25792286981334217,0.19844567550366232
